省份,城市,河流,流域,断面名称,监测时间,pH,溶解氧,高锰酸钾,氨氮,总磷,总氮
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-5-22 16:00,8.57,8.192,2.397,0.025,0.0488,1.269
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-5-22 20:00,8.047,8.313,2.827,0.025,0.056,1.525
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-5-22 20:00,8.29,8.459,4.08,0.025,0.0484,0.246
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-5-22 20:00,7.961,7.994,3.004,0.025,0.0669,1.136
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-5-22 20:00,7.842,7.421,2.267,0.025,0.0152,0.617
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-5-22 20:00,8.43,7.863,2.399,0.0326,0.0464,1.405
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-5-23 0:00,8.059,8.386,3.314284523,0.043496558,0.053896862,1.393
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-5-23 0:00,8.178,7.818,4.08,0.025,0.0518,0.506
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-5-23 0:00,7.904,7.858,3.004,0.025,0.0629,1.151
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-5-23 0:00,7.965,8.41,2.267,0.025,0.017,0.53
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-5-23 0:00,8.36,8.022,2.289,0.025,0.0465,1.661
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-5-23 4:00,8.064,8.447,3.31419504,0.043499205,0.053898452,1.664
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-5-23 4:00,8.118,7.466,4.068,0.025,0.0563,0.489
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-5-23 4:00,7.892,7.89,2.858,0.025,0.0625,1.116
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-5-23 4:00,7.853,8.175,2.049,0.025,0.0155,0.604
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-5-23 4:00,8.27,7.858,2.247,0.0268,0.0451,1.724
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-5-23 8:00,8.049,8.496,3.314105557,0.043501851,0.053900042,1.791
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-5-23 8:00,8.164,7.509,3.994,0.025,0.0505,0.57
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-5-23 8:00,7.949,8.198,2.809,0.025,0.0593,1.103
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-5-23 8:00,7.847,8.15,1.906,0.025,0.0138,0.526
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-5-23 8:00,8.3,7.972,2.098,0.025,0.0453,1.708
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-5-23 12:00,8.126,8.813,3.314016074,0.043504498,0.053901632,1.592
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-5-23 12:00,8.465,9.356,4.032,0.025,0.0508,0.325
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-5-23 12:00,8.263,10.001,2.678,0.025,0.05,1.11
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-5-23 12:00,7.726,7.658,1.906,0.025,0.053902586,1.087055216
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-5-23 12:00,9.11,8.675,2.633,0.025,0.0542,1.73
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-5-23 16:00,8.158,8.961,3.313926591,0.043507145,0.053903223,1.559
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-5-23 16:00,8.462,9.417,4.034,0.025,0.0489,0.315
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-5-23 16:00,8.329,10.382,2.676,0.025,0.0547,1.061
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-5-23 16:00,7.48,6.614,1.943,0.025,0.0198,0.637
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-5-23 16:00,8.95,9.769,2.589,0.025,0.0467,1.417
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-5-23 20:00,8.106,8.805,3.313837108,0.043509791,0.053904813,1.38
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-5-23 20:00,8.478,9.31,6.116,0.025,0.0448,0.306
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-5-23 20:00,8.164,9.396,2.49,0.025,0.0434,1.092
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-5-23 20:00,8.237,10.027,2.115,0.025,0.0164,0.57
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-5-23 20:00,8.89,9.524,2.636,0.025,0.045,1.429
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-5-24 0:00,8.051,8.559,3.313747625,0.043512438,0.053906403,1.461
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-5-24 0:00,8.421,9.04,6.116,0.025,0.0446,0.238
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-5-24 0:00,8.02,8.769,2.49,0.025,0.0645,1.1
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-5-24 0:00,8.123,9.416,2.115,0.025,0.0139,0.576
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-5-24 0:00,8.78,8.525,2.883,0.025,0.0539,1.307
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-5-24 4:00,7.991,8.352,3.313658142,0.043515084,0.053907993,1.561
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-5-24 4:00,8.326,8.328,4.089,0.025,0.0459,0.434
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-5-24 4:00,7.972,8.541,2.98,0.025,0.0637,1.069
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-5-24 4:00,8.067,9.006,2.069,0.025,0.0134,0.603
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-5-24 4:00,8.68,7.999,2.826,0.025,0.0537,1.361
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-5-24 8:00,7.95,8.271,3.313568659,0.043517731,0.053909583,1.087009597
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-5-24 8:00,8.308,8.252,3.824,0.025,0.0427,0.241
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-5-24 8:00,7.953,8.487,2.896,0.025,0.0634,1.058
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-5-24 8:00,8.06,9.271,1.892,0.025,0.0142,0.475
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-5-24 8:00,8.58,7.755,2.739,0.025,0.0553,1.364
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-5-24 12:00,7.969,8.362,3.313479176,0.043520377,0.053911173,1.086999229
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-5-24 12:00,8.199,7.96,3.97,0.025,0.0472,0.469
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-5-24 12:00,7.966,8.685,3.655,0.025,0.1242,1.245
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-5-24 12:00,8.26,9.924,1.914,0.025,0.0191,0.615
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-5-24 12:00,8.66,8.241,2.727,0.025,0.0474,1.501
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-5-24 16:00,7.87,9.257992221,2.932,0.025,0.0422,1.596
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-5-24 16:00,8.2,7.994,4.09,0.025,0.0519,0.449
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-5-24 16:00,7.916,8.734,3.677,0.025,0.1385,1.086
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-5-24 16:00,8.232,9.832,2.218,0.025,0.0174,0.444
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-5-24 16:00,8.66,8.189,3.056,0.025,0.0568,1.398
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-5-24 20:00,7.794,9.257208988,2.553,0.025,0.0369,1.449
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-5-24 20:00,8.312,8.297,4.116,0.025,0.0523,0.447
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-5-24 20:00,7.934,8.728,3.116,0.025,0.0835,1.122
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-5-24 20:00,8.198,8.977,2.321,0.025,0.0149,0.556
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-5-24 20:00,8.65,8.316,2.96,0.025,0.0562,1.625
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-5-25 0:00,7.764,9.256425756,2.553,0.025,0.0314,1.449
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-5-25 0:00,8.136,7.321,4.116,0.025,0.0532,0.447
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-5-25 0:00,7.908,8.595,3.116,0.025,0.0709,1.096
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-5-25 0:00,7.518,5.863,2.321,0.025,0.0214,0.523
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-5-25 0:00,8.6,8.004,2.739,0.025,0.054,1.626
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-5-25 4:00,7.774,9.255642524,2.21,0.043530964,0.0313,1.42
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-5-25 4:00,7.938,7.007,3.956,0.025,0.0557,0.447
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-5-25 4:00,7.913,8.481,2.945,0.025,0.0707,1.078
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-5-25 4:00,7.772,7.771,1.898,0.025,0.0153,0.566
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-5-25 4:00,8.32,7.28,2.829,0.0304,0.06,1.215
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-5-25 8:00,7.769,9.254859291,2.404,0.04353361,0.0296,1.422
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-5-25 8:00,8.203,7.867,4.01,0.025,0.0513,0.546
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-5-25 8:00,7.931,8.631,2.873,0.025,0.0576,1.065
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-5-25 8:00,7.987,8.369,1.932,0.025,0.0145,0.439
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-5-25 8:00,8.37,7.469,2.836,0.025,0.0588,1.116
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-5-25 12:00,8.352855177,9.254076059,2.404,0.025,0.0296,1.422
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-5-25 12:00,8.446,9.305,4.203,0.025,0.0553,0.628
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-5-25 12:00,8.028,9.253,2.814,0.025,0.0611,1.125
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-5-25 12:00,7.398,5.995,2.171,0.025,0.0235,0.589
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-5-25 12:00,8.73,8.86,2.739,0.025,0.0521,1.578
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-5-25 16:00,8.001,8.777,2.389,0.043538904,0.03,1.395
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-5-25 16:00,8.685,11.109,4.385,0.025,0.0493,0.708
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-5-25 16:00,8.291,10.418,2.828,0.025,0.0519,1.014
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-5-25 16:00,7.393,6.434,1.927,0.025,0.0229,0.702
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-5-25 16:00,8.86,9.14,2.793,0.025,0.0512,1.46
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-5-25 20:00,7.893,8.457,2.472,0.04354155,0.0277,1.336
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-5-25 20:00,8.688,11.144,4.484,0.025,0.0443,0.399
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-5-25 20:00,8.267,10.155,2.785,0.025,0.0512,1.058
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-5-25 20:00,8.25,10.037,2.042,0.025,0.0161,0.472
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-5-25 20:00,8.97,9.79,2.673,0.025,0.0479,1.457
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-5-26 0:00,7.848,8.344,2.472,0.043544197,0.0326,1.346
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-5-26 0:00,8.543,9.79,4.484,0.025,0.0446,0.303
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-5-26 0:00,7.993,8.971,2.785,0.0314,0.0485,1.1
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-5-26 0:00,8.237,9.717,2.042,0.025,0.0153,0.536
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-5-26 0:00,8.83,8.712,2.697,0.025,0.0455,1.456
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-5-26 4:00,7.888,8.435,2.44,0.043546843,0.0297,1.329
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-5-26 4:00,8.451,8.897,4.222,0.025,0.0445,0.268
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-5-26 4:00,7.892,8.548,2.837,0.0394,0.0506,1.096
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-5-26 4:00,8.084,8.833,1.975,0.025,0.0152,0.644
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-5-26 4:00,8.71,8.171,2.573,0.025,0.0447,1.435
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-5-26 8:00,7.92,8.412,2.382,0.04354949,0.0256,1.28
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-5-26 8:00,8.439,9.084,4.101,0.025,0.0447,0.374
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-5-26 8:00,7.863,8.474,2.995,0.025,0.0544,1.172
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-5-26 8:00,7.911,8.181,2.006,0.025,0.0146,0.462
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-5-26 8:00,8.68,8.037,2.454,0.025,0.0463,1.481
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-5-26 12:00,8.23,9.308,2.383,0.043552136,0.0311,1.342
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-5-26 12:00,8.628,10.188,4.227,0.025,0.044,0.404
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-5-26 12:00,8.178,9.981,3.077,0.025,0.0506,1.189
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-5-26 12:00,7.277,5.431,1.898,0.025,0.0221,0.604
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-5-26 12:00,8.76,8.374,2.643,0.025,0.0464,1.425
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-5-26 16:00,8.356,9.962,2.533,0.025,0.0266,1.309
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-5-26 16:00,8.8,11.886,4.573,0.025,0.0427,0.518
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-5-26 16:00,8.539,12.127,3.083,0.025,0.0467,1.162
江苏省,无锡市,太湖,太湖流域,拖山,2023-5-26 16:00,8.793,11.46,4.16,0.025,0.07,1.55
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-5-26 16:00,8.1,9.04,2.134,0.025,0.0143,0.664
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-5-26 16:00,8.91,9.363,2.781,0.025,0.0482,1.248
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-5-26 20:00,8.238,9.565,2.313,0.025,0.0264,1.258
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-5-26 20:00,8.697,10.522,4.712,0.025,0.0448,0.402
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-5-26 20:00,8.217,9.973,2.89,0.025,0.0432,1.172
江苏省,无锡市,太湖,太湖流域,拖山,2023-5-26 20:00,8.521,10.746,3.73,0.025,0.07,1.65
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-5-26 20:00,7.832,8.156,2.086,0.025,0.0156,0.514
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-5-26 20:00,8.89,10.427,2.739,0.025,0.0452,1.296
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-5-27 0:00,7.985,8.606,2.313,0.025,0.0279,1.269
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-5-27 0:00,8.53,9.58,4.712,0.025,0.047,0.398
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-5-27 0:00,8.142,9.478,2.89,0.025,0.0529,1.124
江苏省,无锡市,太湖,太湖流域,拖山,2023-5-27 0:00,8.228,8.631,3.73,0.025,0.07,1.27
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-5-27 0:00,8.151,9.386,2.086,0.025,0.0152,0.577
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-5-27 0:00,8.72,8.982,2.529,0.0254,0.0398,1.294
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-5-27 4:00,7.9,8.397,2.181,0.025,0.0259,1.237
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-5-27 4:00,8.403,8.393,4.276,0.025,0.0447,0.347
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-5-27 4:00,8.021,8.939,2.757,0.025,0.0485,1.054
江苏省,无锡市,太湖,太湖流域,拖山,2023-5-27 4:00,8.105,8.161,3.41,0.025,0.07,1.1
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-5-27 4:00,7.865,8.294,2.062,0.025,0.0168,0.653
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-5-27 4:00,8.62,8.026,2.405,0.025,0.04,1.384
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-5-27 8:00,7.932,8.458,2.444,0.025,0.0226,0.894
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-5-27 8:00,8.459,8.924,4.267,0.025,0.0439,0.405
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-5-27 8:00,7.916,8.641,2.712,0.0537,0.0552,1.138
江苏省,无锡市,太湖,太湖流域,拖山,2023-5-27 8:00,8.182,8.196,3.49,0.025,0.07,1.21
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-5-27 8:00,7.936,8.73,2.03,0.025,0.0148,0.476
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-5-27 8:00,8.54,7.707,2.421,0.025,0.0428,1.428
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-5-27 12:00,8.084,8.868,2.476,0.025,0.0232,0.875
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-5-27 12:00,8.545,10.053,4.474,0.025,0.0473,0.465
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-5-27 12:00,8.059,9.183,2.599,0.025,0.0458,1.08
江苏省,无锡市,太湖,太湖流域,拖山,2023-5-27 12:00,8.178,10.324,3.97,0.025,0.07,0.95
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-5-27 12:00,8.089,9.245,1.947,0.025,0.0166,0.576
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-5-27 12:00,8.45,7.914,2.159,0.025,0.0454,1.675
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-5-27 16:00,8.215,9.29,2.263,0.025,0.0227,0.88
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-5-27 16:00,8.619,10.439,4.489,0.025,0.0494,0.528
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-5-27 16:00,8.212,9.856,2.615,0.025,0.044,1.025
江苏省,无锡市,太湖,太湖流域,拖山,2023-5-27 16:00,8.382,11.933,3.311617928,0.043575426,0.06,0.97
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-5-27 16:00,8.163,9.464,2.001,0.025,0.0171,0.617
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-5-27 16:00,8.43,7.881,2.196,0.0267,0.0534,1.978
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-5-27 20:00,8.114,8.962,2.403,0.025,0.021,0.98
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-5-27 20:00,8.592,10.058,4.387,0.025,0.0455,0.459
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-5-27 20:00,8.232,9.915,2.607,0.025,0.0369,1.081
江苏省,无锡市,太湖,太湖流域,拖山,2023-5-27 20:00,8.16,9.241544341,3.71,0.025,0.06,0.79
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-5-27 20:00,8.171,9.311,2.016,0.025,0.0162,0.625
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-5-27 20:00,8.63,8.634,2.099,0.025,0.0555,1.963
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-5-28 0:00,8.009,8.551,2.403,0.025,0.0199,0.977
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-5-28 0:00,8.508,9.102,4.387,0.025,0.0462,0.414
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-5-28 0:00,8.082,9.428,2.607,0.025,0.0381,1.102
江苏省,无锡市,太湖,太湖流域,拖山,2023-5-28 0:00,8.205,9.240604462,3.71,0.025,0.06,0.79
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-5-28 0:00,8.207,9.337,2.016,0.0355,0.0162,0.53
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-5-28 0:00,8.5,7.889,2.196,0.029,0.0571,1.96
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-5-28 4:00,8.02,8.315,2.296,0.025,0.021,0.869
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-5-28 4:00,8.429,8.49,4.206,0.025,0.0436,0.361
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-5-28 4:00,7.997,9.086,2.554,0.025,0.0363,1.071
江苏省,无锡市,太湖,太湖流域,拖山,2023-5-28 4:00,8.102,9.239664583,3.95,0.025,0.06,0.9
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-5-28 4:00,7.753,7.332,1.987,0.025,0.02,0.631
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-5-28 4:00,8.45,7.534,2.495,0.0359,0.0771,2.1
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-5-28 8:00,7.996,8.451,2.565,0.025,0.0205,0.98
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-5-28 8:00,8.553,9.541,4.046,0.025,0.043,0.517
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-5-28 8:00,7.974,8.855,2.61,0.025,0.0427,1.077
江苏省,无锡市,太湖,太湖流域,拖山,2023-5-28 8:00,8.109,1.199,3.66,0.025,0.07,0.99
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-5-28 8:00,8.071,8.923,1.905,0.025,0.0163,0.561
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-5-28 8:00,8.63,8.128,2.266,0.0284,0.0556,1.899
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-5-28 12:00,8.142,8.68,2.261,0.025,0.0194,0.968
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-5-28 12:00,8.628,10.048,3.976,0.025,0.0428,0.532
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-5-28 12:00,8.167,9.799,2.9,0.025,0.0431,1.109
江苏省,无锡市,太湖,太湖流域,拖山,2023-5-28 12:00,8.355310501,9.237784825,3.86,0.025,0.06,0.93
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-5-28 12:00,7.996,8.306,1.983,0.025,0.0156,0.708
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-5-28 12:00,8.8,9.352,2.404,0.0315,0.0556,1.823
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-5-28 16:00,8.244,8.678,1.997,0.025,0.021,0.929
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-5-28 16:00,8.782,11.311,4.559,0.025,0.0399,0.653
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-5-28 16:00,8.637,12.187,3.183,0.025,0.0412,1.069
江苏省,无锡市,太湖,太湖流域,拖山,2023-5-28 16:00,8.206,11.734,4.05,0.025,0.06,1.05
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-5-28 16:00,7.386,5.225,1.81,0.025,0.0262,0.855
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-5-28 16:00,9.01,10.929,2.507,0.034,0.0513,1.825
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-5-28 20:00,8.68,10.447,4.543,0.025,0.0453,0.505
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-5-28 20:00,8.243,9.722,2.79,0.025,0.04,1.061
江苏省,无锡市,太湖,太湖流域,拖山,2023-5-28 20:00,8.082,10.74,3.92,0.025,0.06,0.85
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-5-28 20:00,8.131,8.796,1.89,0.025,0.0153,0.617
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-5-28 20:00,8.7,9.691,2.642,0.0388,0.0521,1.875
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-5-29 0:00,8.614,10.104,4.543,0.025,0.0396,0.563
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-5-29 0:00,8.059,8.862,2.79,0.025,0.0415,1.032
江苏省,无锡市,太湖,太湖流域,拖山,2023-5-29 0:00,8.062,10.932,3.92,0.025,0.06,0.81
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-5-29 0:00,7.997,8.317,1.89,0.025,0.0158,0.656
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-5-29 0:00,8.57,9.113,2.416,0.039,0.0469,1.709
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-5-29 4:00,8.553,9.729,4.347,0.025,0.039,0.497
